,latitude,longitude,index,name,cost_text,Bed,Bath,Park,property_type,desc_head
4333,-38.0684826,145.253588,https://www.domain.com.au/13-sustain-circuit-lyndhurst-vic-3975-16079336,13 Sustain Circuit Lyndhurst VIC 3975,510,4,3,2,House,luxuri home live
4334,-37.9049377,145.0071451,https://www.domain.com.au/unit-109-7-cowra-st-brighton-vic-3186-16058546,Unit 109/7 Cowra St Brighton VIC 3186,510,1,1,1,Apartment / Unit / Flat,perfectli posit stun apart
4335,-37.839829,144.935648,https://www.domain.com.au/08-33-princes-street-port-melbourne-vic-3207-15998161,08/33 Princes Street Port Melbourne VIC 3207,510,1,1,1,Apartment / Unit / Flat,seasid lifestyl
4336,-37.7371636,144.8875417,https://www.domain.com.au/3-42-carrington-road-niddrie-vic-3042-16060317,3/42 Carrington Road Niddrie VIC 3042,509,2,1,1,Townhouse,stylish low mainten townhous superb locat
4337,-37.8450682,145.0935998,https://www.domain.com.au/59-fairview-avenue-camberwell-vic-3124-16005124,59 Fairview Avenue Camberwell VIC 3124,505,3,2,2,House,classic
4338,-37.9263458,145.1248002,https://www.domain.com.au/2-109-kanooka-grove-clayton-vic-3168-16017282,2/109 Kanooka Grove Clayton VIC 3168,505,4,1,4,Townhouse,spaciou three bedroom townhous close station
4339,-37.8338362,145.2086817,https://www.domain.com.au/760-canterbury-road-vermont-vic-3133-16080183,760 Canterbury Road Vermont VIC 3133,505,3,2,2,House,central famili favourit
4340,-37.978348,145.065913,https://www.domain.com.au/29b-swanston-street-mentone-vic-3194-15545760,29B Swanston Street Mentone VIC 3194,505,3,1,2,Townhouse,hous live without mainten
4341,-37.877468,145.2279491,https://www.domain.com.au/23-fraser-crescent-wantirna-south-vic-3152-16051765,23 Fraser Crescent Wantirna South VIC 3152,505,4,2,2,House,call famili
4342,-37.8101555,145.1470537,https://www.domain.com.au/5-50-springfield-road-blackburn-north-vic-3130-16038309,5/50 Springfield Road Blackburn North VIC 3130,500,3,2,0,House,spaciou central locat townhous
4343,-37.8389889,145.0014828,https://www.domain.com.au/10-10-kensington-road-south-yarra-vic-3141-16066512,10/10 Kensington Road South Yarra VIC 3141,500,2,1,1,Apartment / Unit / Flat,bright spaciou second floor apart
4344,-37.8592279,144.9722193,https://www.domain.com.au/4-31-park-street-st-kilda-west-vic-3182-16025126,4/31 Park Street St Kilda West VIC 3182,500,2,1,1,Apartment / Unit / Flat,overs art share garden access
4345,-37.8194623,144.8980734,https://www.domain.com.au/6-frederick-street-yarraville-vic-3013-16072506,6 Frederick Street Yarraville VIC 3013,500,2,1,2,House,regist view invit space extra
4346,-37.826696,145.0341556,https://www.domain.com.au/101-567-glenferrie-road-hawthorn-vic-3122-16077459,101/567 Glenferrie Road Hawthorn VIC 3122,500,3,2,4,House,locat meet luxuri
4347,-37.925597,145.0334014,https://www.domain.com.au/12-60-66-patterson-road-bentleigh-vic-3204-16033032,12/60-66 Patterson Road Bentleigh VIC 3204,500,2,2,1,Apartment / Unit / Flat,apart underground secur car space
4348,-37.9147843,144.787407,https://www.domain.com.au/12-oakridge-street-point-cook-vic-3030-16040871,12 Oakridge Street Point Cook VIC 3030,500,3,2,2,House,spaciou famili home everyth need
4349,-37.82735419999999,144.955548,https://www.domain.com.au/2-99-whiteman-street-southbank-vic-3006-16067380,2/99 Whiteman Street Southbank VIC 3006,500,1,1,0,Apartment / Unit / Flat,inspect regist client
4350,-37.85515669999999,145.1128627,https://www.domain.com.au/169-highbury-road-burwood-vic-3125-15990989,169 Highbury Road Burwood VIC 3125,500,4,3,2,House,unit leas great locat
4351,-37.834489,144.969154,https://www.domain.com.au/1-320-kings-way-south-melbourne-vic-3205-14740775,1/320 Kings Way South Melbourne VIC 3205,500,3,1,1,Apartment / Unit / Flat,close everyth
4352,-37.7361247,145.0188735,https://www.domain.com.au/5-brown-street-preston-vic-3072-15920930,5 Brown Street Preston VIC 3072,500,3,1,1,House,inspect delight
4353,-37.8062006,144.9854558,https://www.domain.com.au/105-88-cambridge-street-collingwood-vic-3066-15175620,105/88 Cambridge Street Collingwood VIC 3066,500,2,2,1,Apartment / Unit / Flat,one bedroom apart washer dryer
4354,-37.8113249,144.950247,https://www.domain.com.au/1508-393-spencer-street-west-melbourne-vic-3003-16061614,1508/393 Spencer Street West Melbourne VIC 3003,500,1,1,1,Apartment / Unit / Flat,safest build hour concierg
4355,-37.8870761,145.0195624,https://www.domain.com.au/1-1-poplar-street-caulfield-south-vic-3162-15904556,1/1 Poplar Street Caulfield South VIC 3162,500,2,2,1,Apartment / Unit / Flat,two bedroom art apart
4356,-37.9745602,145.1469235,https://www.domain.com.au/14-542-544-springvale-road-springvale-south-vic-3172-16057341,14/542- 544 Springvale Road Springvale South VIC 3172,500,2,1,2,Townhouse,eleg easi live great locat
4357,-37.8086568,144.967786,https://www.domain.com.au/24-131-la-trobe-street-melbourne-vic-3000-16077991,24/131 La Trobe Street Melbourne VIC 3000,500,2,1,0,Apartment / Unit / Flat,bedroom bathroom storag room
4358,-37.734595,144.8783867,https://www.domain.com.au/2-83-a-hotham-road-niddrie-vic-3042-16001629,2/83 A Hotham Road Niddrie VIC 3042,500,3,1,1,Villa,leas
4359,-38.0367215,145.1119261,https://www.domain.com.au/24-field-avenue-edithvale-vic-3196-16081361,24 Field Avenue Edithvale VIC 3196,500,2,2,5,House,gorgeou period home stun home
4360,-38.1135284,145.1531264,https://www.domain.com.au/16-pimpala-avenue-seaford-vic-3198-16034059,16 Pimpala Avenue Seaford VIC 3198,500,3,1,1,House,perfect famili home prime beach side locat
4361,-37.7050741,145.1037694,https://www.domain.com.au/5-stubley-court-greensborough-vic-3088-15981392,5 Stubley Court Greensborough VIC 3088,500,3,1,2,House,larg home quiet court click etern link virtual tour
4362,-37.7105943,145.100559,https://www.domain.com.au/147-henry-street-greensborough-vic-3088-16063180,147 Henry Street Greensborough VIC 3088,500,3,1,1,House,spaciou home perfect famili
4363,-37.917428,145.057638,https://www.domain.com.au/5-23-25-charles-street-bentleigh-east-vic-3165-16057702,5/23-25 Charles Street Bentleigh East VIC 3165,500,2,1,1,Apartment / Unit / Flat,beauti villa
4364,-37.823214,144.873612,https://www.domain.com.au/43-wembley-ave-yarraville-vic-3013-14398998,43 Wembley Ave Yarraville VIC 3013,500,2,1,1,Apartment / Unit / Flat,two bedroom apart fulli furnish self contain incl bill
4365,-37.8205491,145.1418258,https://www.domain.com.au/1-7-13-laburnum-street-blackburn-vic-3130-16052877,1/7-13 Laburnum Street Blackburn VIC 3130,500,3,2,2,Townhouse,enjoy locat lifestyl
4366,-37.8278376,144.9593337,https://www.domain.com.au/2205-58-clarke-street-southbank-vic-3006-9392626,2205/58 Clarke Street Southbank VIC 3006,500,2,1,1,Apartment / Unit / Flat,high floor
4367,-37.9271521,145.1668393,https://www.domain.com.au/77-wanda-street-mulgrave-vic-3170-15339669,77 Wanda Street Mulgrave VIC 3170,500,3,1,1,House,famili friendli home street
4368,-37.9316077,145.1283797,https://www.domain.com.au/5-1-main-road-clayton-south-vic-3169-16017582,5/1 Main Road Clayton South VIC 3169,500,2,2,1,Townhouse,spaciou townhous brilliant locat
4369,-37.6380513,144.9186677,https://www.domain.com.au/6-childs-place-roxburgh-park-vic-3064-16028808,6 Childs Place Roxburgh Park VIC 3064,500,4,2,2,House,perfect famili home
4370,-37.8110929,144.9515043,https://www.domain.com.au/501-53-batman-street-west-melbourne-vic-3003-16054555,501/53 Batman Street West Melbourne VIC 3003,500,2,1,1,Apartment / Unit / Flat,inspect regist client
4371,-37.83656209999999,145.0020208,https://www.domain.com.au/14-36-kensington-road-south-yarra-vic-3141-15855946,14/36 Kensington Road South Yarra VIC 3141,500,2,1,1,Apartment / Unit / Flat,freshli paint privat overs apart love park view
4372,-37.8092252,144.9613779,https://www.domain.com.au/1501-81-a-beckett-street-melbourne-vic-3000-16075930,1501/81 A'Beckett Street Melbourne VIC 3000,500,1,1,0,Apartment / Unit / Flat,fulli furnish bedroom bathroom apart balconi empir
4373,-37.9415268,145.1536438,https://www.domain.com.au/3-1-stephenson-street-springvale-vic-3171-16071473,3/1 Stephenson Street Springvale VIC 3171,500,2,1,2,Townhouse,brand new townhous
4374,-37.8211226,145.1470258,https://www.domain.com.au/3-53-laburnum-street-blackburn-vic-3130-16072022,3/53 Laburnum Street Blackburn VIC 3130,500,3,1,2,Apartment / Unit / Flat,fulli renov larg unit stun street
4375,-37.9174517,145.1176899,https://www.domain.com.au/68-margaret-street-clayton-vic-3168-16037479,68 Margaret Street Clayton VIC 3168,500,4,1,4,House,quiet three bedroom plu studi hous close station
4376,-37.7180766,145.1143281,https://www.domain.com.au/2-82-para-rd-montmorency-vic-3094-16076744,2/82 Para Rd Montmorency VIC 3094,500,4,1,2,Apartment / Unit / Flat,perfectli posit
4377,-37.8540939,144.9623667,https://www.domain.com.au/1-262-beaconsfield-parade-middle-park-vic-3206-16077829,1/262 Beaconsfield Parade Middle Park VIC 3206,500,3,1,1,Apartment / Unit / Flat,beach front middl park
4378,-37.817008,144.960108,https://www.domain.com.au/705-422-collins-street-melbourne-vic-3000-14626477,705/422 Collins Street Melbourne VIC 3000,500,2,1,0,Apartment / Unit / Flat,heart citi
4379,-37.796876,144.9703369,https://www.domain.com.au/403-rathdowne-street-carlton-vic-3053-9599411,403 Rathdowne Street Carlton VIC 3053,500,3,1,0,House,applic pend central bedroom
4380,-37.8880168,145.2163623,https://www.domain.com.au/11-haideh-place-wantirna-south-vic-3152-16070063,11 Haideh Place Wantirna South VIC 3152,500,3,2,2,House,constantli sought rare found
4381,-37.8366732,144.9865916,https://www.domain.com.au/1-765-punt-road-south-yarra-vic-3141-16051084,1/765 Punt Road South Yarra VIC 3141,500,2,1,1,Apartment / Unit / Flat,conveni comfort
4382,-37.7780002,144.8732401,https://www.domain.com.au/21-crefden-street-maidstone-vic-3012-16077824,21 Crefden Street Maidstone VIC 3012,500,3,3,1,Townhouse,stun three level townhous
4383,-37.8349728,144.9702116,https://www.domain.com.au/1009-338-kings-way-south-melbourne-vic-3205-16078854,1009/338 Kings Way South Melbourne VIC 3205,500,4,1,2,Apartment / Unit / Flat,wonder view
4384,-37.8097879,144.9596466,https://www.domain.com.au/1205-135-a-beckett-street-melbourne-vic-3000-15517720,1205/135 A'Beckett Street Melbourne VIC 3000,500,1,1,0,Apartment / Unit / Flat,minut matter live work play
4385,-37.7883321,144.95743,https://www.domain.com.au/14-the-avenue-parkville-vic-3052-15926516,14 The Avenue Parkville VIC 3052,500,2,1,1,House,charm cottag prime posit
4386,-37.808521,144.8662501,https://www.domain.com.au/30-park-avenue-west-footscray-vic-3012-14092225,30 Park Avenue West Footscray VIC 3012,500,3,1,1,Townhouse,beauti
4387,-37.8512269,144.9950094,https://www.domain.com.au/716-15-clifton-street-prahran-vic-3181-16077503,716/15 Clifton Street Prahran VIC 3181,500,3,1,0,Apartment / Unit / Flat,light bright two bedroom apart great citi view
4388,-37.7668486,144.9984639,https://www.domain.com.au/212-5-beavers-road-northcote-vic-3070-14474040,212/5 Beavers Road Northcote VIC 3070,500,2,2,1,Apartment / Unit / Flat,pace
4389,-37.8084293,144.9602064,https://www.domain.com.au/605-455-elizabeth-street-melbourne-vic-3000-16054740,605/455 Elizabeth Street Melbourne VIC 3000,500,2,1,0,Apartment / Unit / Flat,fulli furnish two bedroom apart citi view
4390,-37.80137210000001,144.9043205,https://www.domain.com.au/102d-42-cowper-street-footscray-vic-3011-15981527,102D/42 Cowper Street Footscray VIC 3011,500,2,2,1,Apartment / Unit / Flat,exclus courtyard apart collect part resid
4391,-37.70505199999999,145.007108,https://www.domain.com.au/1-8-hobbs-crescent-reservoir-vic-3073-16068477,1/8 Hobbs Crescent Reservoir VIC 3073,500,3,1,4,Apartment / Unit / Flat,renov delight
4392,-37.8278376,144.9593337,https://www.domain.com.au/501-58-clarke-street-southbank-vic-3006-15137848,501/58 Clarke Street Southbank VIC 3006,500,2,2,1,Apartment / Unit / Flat,modern two bedroom apart heart
4393,-37.784875,144.8671264,https://www.domain.com.au/5-1-clarendon-street-maidstone-vic-3012-10444823,5/1 Clarendon Street Maidstone VIC 3012,500,4,1,1,Townhouse,modern live
4394,-37.813577,144.9429949,https://www.domain.com.au/s2801-231-harbour-promenade-docklands-vic-3008-16079029,S2801/231 Harbour Promenade Docklands VIC 3008,500,2,1,1,Apartment / Unit / Flat,magnific quay develop
4395,-37.7861216,145.1598748,https://www.domain.com.au/21-leura-street-doncaster-east-vic-3109-16054333,21 Leura Street Doncaster East VIC 3109,500,3,2,1,House,famili home
4396,-37.7980925,144.8973426,https://www.domain.com.au/8-hugh-street-footscray-vic-3011-16031991,8 Hugh street Footscray VIC 3011,500,2,1,0,House,spaciou home
4397,-37.7460133,144.9677446,https://www.domain.com.au/1-1-park-street-coburg-vic-3058-16073193,1/1 Park Street Coburg VIC 3058,500,2,2,1,Townhouse,locat locat
4398,-37.8502434,145.0148699,https://www.domain.com.au/1-watson-street-armadale-vic-3143-16061315,1 Watson Street Armadale VIC 3143,500,2,1,2,House,charm bedroom hous
4399,-37.9110692,145.1007871,https://www.domain.com.au/2-1267-north-road-oakleigh-vic-3166-15962308,2/1267 North Road Oakleigh VIC 3166,500,3,2,1,Apartment / Unit / Flat,uniqu bedroom unit close transport fulli furnish
4400,-37.829767,144.9663033,https://www.domain.com.au/108-221-sturt-street-southbank-vic-3006-15988896,108/221 Sturt Street Southbank VIC 3006,500,2,2,0,Apartment / Unit / Flat,inner citi live finest
4401,-37.9501032,145.0437176,https://www.domain.com.au/105-20-station-street-highett-vic-3190-16063906,105/20 Station Street Highett VIC 3190,500,4,2,0,Apartment / Unit / Flat,boutiqu live
4402,-37.8288308,145.1672922,https://www.domain.com.au/19-gerald-street-blackburn-vic-3130-16062256,19 Gerald Street Blackburn VIC 3130,500,3,1,2,House,conveni posit
4403,-37.767679,144.9204737,https://www.domain.com.au/305-9-shuter-street-moonee-ponds-vic-3039-16003240,305/9 Shuter Street Moonee Ponds VIC 3039,500,2,1,1,Apartment / Unit / Flat,two bedroom heart pond
4404,-37.8326925,144.8585403,https://www.domain.com.au/70-macdonald-avenue-altona-north-vic-3025-14661131,70 MacDonald Avenue Altona North VIC 3025,500,3,2,1,Townhouse,low mainten home premium locat
4405,-37.8007586,144.9550317,https://www.domain.com.au/433-23-blackwood-street-north-melbourne-vic-3051-16074250,433/23 Blackwood Street North Melbourne VIC 3051,500,2,1,0,Apartment / Unit / Flat,great valu last long cross road uni royal hospit
4406,-37.743569,144.9507515,https://www.domain.com.au/181-munro-street-coburg-vic-3058-16072723,181 Munro Street Coburg VIC 3058,500,3,1,0,House,tradit home heart
4407,-37.7555418,144.8324533,https://www.domain.com.au/1-227-mcintyre-road-sunshine-north-vic-3020-15980229,1/227 Mcintyre Road Sunshine North VIC 3020,500,2,2,2,House,brand new stylish townhous beauti
4408,-37.9209394,145.1180778,https://www.domain.com.au/2-23-lillian-street-clayton-vic-3168-15097316,2/23 Lillian Street Clayton VIC 3168,500,3,2,1,Townhouse,modern famili charm
4409,-37.9748497,145.1485082,https://www.domain.com.au/1e-harold-road-springvale-south-vic-3172-16031001,1E Harold Road Springvale South VIC 3172,500,4,3,1,Townhouse,gorgeou bedroom townhous
4410,-37.8239314,145.1140049,https://www.domain.com.au/2-372-elgar-rd-box-hill-vic-3128-16016846,2/372 Elgar Rd Box Hill VIC 3128,500,3,4,2,House,space need
4411,-37.8855519,145.0214136,https://www.domain.com.au/109-127-murray-street-caulfield-vic-3162-15997755,109/127 Murray Street Caulfield VIC 3162,500,2,1,1,Apartment / Unit / Flat,stylish contemporari luxuri
4412,-37.7667422,144.9609403,https://www.domain.com.au/1-67-blyth-street-brunswick-vic-3056-15295361,1/67 Blyth Street Brunswick VIC 3056,500,2,1,1,Apartment / Unit / Flat,fulli renov load offer
4413,-38.1477273,145.1568778,https://www.domain.com.au/43-meerlu-avenue-frankston-vic-3199-16076269,43 Meerlu Avenue Frankston VIC 3199,500,3,2,1,House,famili friendli home
4414,-37.8140313,144.9556025,https://www.domain.com.au/4703-560-lonsdale-street-melbourne-vic-3000-16049770,4703/560 Lonsdale Street Melbourne VIC 3000,500,1,1,0,Apartment / Unit / Flat,inspect regist client
4415,-37.76907720000001,144.9805116,https://www.domain.com.au/121-48-victoria-street-brunswick-east-vic-3057-16057149,121/48 Victoria Street Brunswick East VIC 3057,500,2,2,1,Apartment / Unit / Flat,furnish bedroom park storag prime locat
4416,-37.7707912,144.9769576,https://www.domain.com.au/206c-59-john-street-brunswick-east-vic-3057-14681724,206C/59 John Street Brunswick East VIC 3057,500,2,1,1,Apartment / Unit / Flat,stun brand new larg two bedroom apart
4417,-37.8895515,144.9908521,https://www.domain.com.au/1-445-st-kilda-street-elwood-vic-3184-16064657,1/445 St Kilda Street Elwood VIC 3184,500,2,1,1,Apartment / Unit / Flat,look space look
4418,-38.1216722,145.2574733,https://www.domain.com.au/1-baildor-court-cranbourne-vic-3977-16012383,1 Baildor Court Cranbourne VIC 3977,500,4,2,4,House,famili entertain corner allot
4419,-37.844491,145.071988,https://www.domain.com.au/103-565-camberwell-road-camberwell-vic-3124-10083646,103/565 Camberwell Road Camberwell VIC 3124,500,2,2,1,Apartment / Unit / Flat,walk railway station bedroom bathroom brand new apt
4420,-37.8128985,144.9727786,https://www.domain.com.au/2806-27-lt-collins-street-melbourne-vic-3000-16042762,2806/27 Lt Collins Street Melbourne VIC 3000,500,1,1,0,Apartment / Unit / Flat,one bedroom apart
4421,-37.8179451,145.1506686,https://www.domain.com.au/3-1-station-street-blackburn-vic-3130-14325844,3/1 Station Street Blackburn VIC 3130,500,3,2,1,Townhouse,conveni townhous near centr
4422,-37.8248192,144.9661312,https://www.domain.com.au/apt-12-120-sturt-street-southbank-vic-3006-16073186,APT 12/120 Sturt Street Southbank VIC 3006,500,2,1,1,Apartment / Unit / Flat,place resort style live citi edg
4423,-37.8114205,144.9497415,https://www.domain.com.au/1711-105-batman-street-west-melbourne-vic-3003-16064159,1711/105 Batman Street West Melbourne VIC 3003,500,1,1,0,Apartment / Unit / Flat,safest build hour concierg
4424,-37.8225103,144.8763452,https://www.domain.com.au/47-benbow-street-yarraville-vic-3013-16061203,47 Benbow Street Yarraville VIC 3013,500,3,1,1,House,spaciou home great locat
